"","Protein","Estimate","Std_Error","df","t_value","Pr_t","padj","significant","diffexpressed"
"4743","TGFBR1",0.131028691897785,0.102873212977882,67.6887669991725,1.27369106208393,0.207129253699658,0.604884278096836,"Not-Significant","NO"
"4744","TGFBR2",-0.00872976502573271,0.0694068835156696,81.1259297722747,-0.125776646112656,0.900219910772742,0.97373725750796,"Not-Significant","NO"
"4745","TGFBR3",0.0961031683837716,0.149997527278846,73.399664950885,0.64069835101425,0.523713995449727,0.819014691511448,"Not-Significant","NO"
"4746","TGIF1",-0.160108079048567,0.248612130339415,71.3965640108176,-0.644007510132275,0.521634111194009,0.818522825601654,"Not-Significant","NO"
"4747","TGM2",-0.279171493371732,0.152489376072373,78.8657587689153,-1.83076028351795,0.0709135671208706,0.388521280875256,"Not-Significant","NO"
"4748","TGM5",-0.123231656120108,0.172812738961133,82.5675220549796,-0.713093588244228,0.477798445155214,0.795797228174456,"Not-Significant","NO"
"4749","TGOLN2",0.0865652184949765,0.0635758418063991,77.5029330979376,1.36160554127753,0.177267549288802,0.569163059889821,"Not-Significant","NO"
"4750","TGS1",0.132034698190772,0.102545349203388,70.8035328616483,1.28757373412318,0.202087173989505,0.59980831809322,"Not-Significant","NO"
"4751","TH",0.193096179015605,0.308192886572076,84.229985067848,0.62654327023361,0.532653092207432,0.822499586859509,"Not-Significant","NO"
"4752","THAP10",0.148852318646991,0.182943126417967,81.6892751384775,0.813653519328791,0.418208817048079,0.761445531788556,"Not-Significant","NO"
"4753","THAP12",0.369574295989505,0.335073021429686,79.8359608652429,1.10296643523435,0.273355425256977,0.655315524633046,"Not-Significant","NO"
"4754","THAP3",-0.00958758749039383,0.240253411466214,82.4854289297783,-0.0399061450652579,0.968264383378706,0.991837000207293,"Not-Significant","NO"
"4755","THAP4",0.0876201390125928,0.233647449748177,81.4898382010135,0.375010038016802,0.708627253253623,0.907333392386169,"Not-Significant","NO"
"4756","THBD",-0.0266219943966387,0.0621085429406432,82.0711312353489,-0.428636595485441,0.669310645704663,0.887525706139835,"Not-Significant","NO"
"4757","THBS2",0.055898586206108,0.0819791277414162,79.6433278496426,0.68186363707634,0.497303359477784,0.808442221084167,"Not-Significant","NO"
"4758","THBS4",0.685591143005319,0.114331612628812,81.3296101230805,5.99651423820248,5.31180181626554e-08,9.07804065244349e-06,"Significant","UP"
"4759","THEGL",0.00320697880393405,0.288441996889861,84.5796014824644,0.0111182797183262,0.991155262495106,0.99942318992787,"Not-Significant","NO"
"4760","THOP1",0.102836636088945,0.0722394713136363,88.3373859593178,1.42355189232307,0.158098709840164,0.545622183805267,"Not-Significant","NO"
"4761","THPO",0.0866209910291027,0.073397953226425,73.9376730068119,1.18015540245225,0.241721396901076,0.631213928365909,"Not-Significant","NO"
"4762","THSD1",0.0353228863237071,0.0950641509923094,79.3591062871351,0.371568945338445,0.711204040086091,0.907668939703379,"Not-Significant","NO"
"4763","THSD7A",0.167111289420453,0.230746440590325,81.172909169743,0.724220442980301,0.471012623442809,0.794416179398068,"Not-Significant","NO"
"4764","THTPA",-0.0458379502935177,0.189824656560743,85.645101748641,-0.241475217835307,0.809764026600035,0.938140316987174,"Not-Significant","NO"
"4765","THY1",0.0545977847014643,0.0722130560029534,84.0520554840908,0.756065284084243,0.451723875195084,0.781392354445188,"Not-Significant","NO"
"4766","THYN1",-0.123147968914825,0.109001494810048,85.6071912593703,-1.12978238628222,0.261723602792562,0.646137766819661,"Not-Significant","NO"
"4767","TIA1",0.0472705101063398,0.324805542174226,84.8467724225173,0.145534801499735,0.884633828658616,0.96974757381199,"Not-Significant","NO"
"4768","TICRR",0.144532077816732,0.169467726346889,90.9921143860056,0.852859012936096,0.395976884921595,0.744194940161267,"Not-Significant","NO"
"4769","TIE1",0.0870949958182407,0.0527763136025085,76.2587634477898,1.65026675554128,0.103001497507343,0.462067683144711,"Not-Significant","NO"
"4770","TIGAR",-0.409354491232646,0.160272989449232,76.5707642520812,-2.55410779220733,0.0126318403448988,0.18335202780075,"Not-Significant","NO"
"4771","TIGD1",0.0879738310667271,0.138888657996218,90.4004652944348,0.633412636682848,0.528063488858504,0.821253689521929,"Not-Significant","NO"
"4772","TIGIT",-0.0332987133330486,0.106739523071186,83.962050960888,-0.311962358224528,0.755842510830238,0.921185685130492,"Not-Significant","NO"
"4773","TIMD4",0.0623095498398109,0.11819142082543,83.1956695039226,0.527191816501157,0.599463420423191,0.850890882629709,"Not-Significant","NO"
"4774","TIMM10",0.0930057875529523,0.119503106345948,78.3472115168223,0.778270878446546,0.438753448924411,0.776059198422428,"Not-Significant","NO"
"4775","TIMM8A",0.321899903517404,0.158804819666933,83.0707636394376,2.02701595702534,0.045867793815354,0.333070980048068,"Not-Significant","NO"
"4776","TIMP1",0.0149465393372643,0.0602317737378915,77.7264669093595,0.24815040982035,0.804672465295362,0.937325587471433,"Not-Significant","NO"
"4777","TIMP2",-0.232684563829331,0.0872342568671889,69.0305427808553,-2.66735308106751,0.00951747729011214,0.157082849479795,"Not-Significant","NO"
"4778","TIMP3",0.266632056668381,0.283321868105853,72.8897756424847,0.94109239943584,0.349766056345825,0.712914669892799,"Not-Significant","NO"
"4779","TIMP4",0.113012156730063,0.0974187618122396,75.0864525728203,1.16006562419545,0.249697460658412,0.6355988655275,"Not-Significant","NO"
"4780","TIPARP",0.17357523776234,0.208187632929596,82.4512302138879,0.833744230239835,0.406834041360555,0.752060973875862,"Not-Significant","NO"
"4781","TJAP1",0.60708657585818,0.196721651661474,87.5166505780457,3.0860180906923,0.00271602190535397,0.0830950175506616,"Not-Significant","NO"
"4782","TJP3",0.265623243336582,0.328973795261675,81.8980227868758,0.807429792775129,0.421757790168819,0.76470662981328,"Not-Significant","NO"
"4783","TK1",-0.223265876584825,0.190394161951224,77.3878503285698,-1.17265085387451,0.24453289771585,0.632668566024742,"Not-Significant","NO"
"4784","TLE2",0.141446911665512,0.477359173845919,84.592742653984,0.296311288051559,0.767718610791803,0.924535965843993,"Not-Significant","NO"
"4785","TLE6",0.00745285515086065,0.344489944340764,78.9783818362021,0.0216344635693877,0.982794107813746,0.998053130764276,"Not-Significant","NO"
"4786","TLR1",0.229077389418849,0.14107607282776,77.3804890517123,1.62378626529057,0.108488431465511,0.46849086356817,"Not-Significant","NO"
"4787","TLR2",0.0410402127266864,0.0917088171816918,244.99999999505,0.447505637820825,0.654905420317169,0.880364056688918,"Not-Significant","NO"
"4788","TLR3",-0.178135741051766,0.188112867032068,85.7535237042558,-0.946962022653124,0.346318984533076,0.710061137792661,"Not-Significant","NO"
"4789","TLR4",-0.0372272291232117,0.0818663404404254,66.5116125177546,-0.454731809470611,0.650782935944047,0.878880447267795,"Not-Significant","NO"
"4790","TLX1",-0.831970125366171,0.425130159778579,85.500237193792,-1.95697742498318,0.0536131905412742,0.348204474009328,"Not-Significant","NO"
"4791","TMA16",-0.283423171312949,0.189271486384606,81.9378401572949,-1.497442518822,0.138120641797726,0.513485952482789,"Not-Significant","NO"
"4792","TMCO5A",0.0451712565779055,0.143392956465459,84.4319129607954,0.3150172622934,0.753525770930776,0.920787835171371,"Not-Significant","NO"
"4793","TMED1",0.336432522887308,0.241599001351591,78.362899763464,1.39252447653005,0.167702398548995,0.558095042407397,"Not-Significant","NO"
"4794","TMED10",-0.279746241327842,0.494720882908586,80.7452237856481,-0.565462771013717,0.573326986416013,0.840070210500371,"Not-Significant","NO"
"4795","TMED4",0.0679119928029889,0.090551712779386,89.8507243896012,0.749980212615581,0.455225960941214,0.785560209604438,"Not-Significant","NO"
"4796","TMED8",0.200890430288536,0.239681117341066,81.1446175314756,0.838157100221915,0.40440461071124,0.750346823664109,"Not-Significant","NO"
"4797","TMEM106A",0.142057595763253,0.214312871408911,77.6461093049534,0.662851441583299,0.509388673100389,0.814131613928512,"Not-Significant","NO"
"4798","TMEM108",-0.0756978788415766,0.115305413859013,79.8664241262918,-0.656498912827581,0.513390314675241,0.814779931824181,"Not-Significant","NO"
"4799","TMEM131L",0.142323196385867,0.323002657640068,244.999999990115,0.440625465516949,0.659872691488112,0.882671396841689,"Not-Significant","NO"
"4800","TMEM132A",-0.142659454442656,0.152690628509527,84.7441639489959,-0.934303930995705,0.352801744877719,0.712914669892799,"Not-Significant","NO"
"4801","TMEM248",0.228710062276147,0.32178952810374,82.719431494612,0.710744266986882,0.479241942502438,0.796431559403362,"Not-Significant","NO"
"4802","TMEM25",0.220718227474424,0.135895024210811,85.290629249867,1.62418181795994,0.108027207576922,0.46849086356817,"Not-Significant","NO"
"4803","TMF1",0.616504429425467,0.24372723532005,87.059427837533,2.52948517885539,0.0132235687125202,0.18934720821333,"Not-Significant","NO"
"4804","TMOD2",-0.102589467893121,0.231231045798742,78.89175545484,-0.443666496160782,0.658498163723323,0.88227925863555,"Not-Significant","NO"
"4805","TMOD4",0.149639143297723,0.152513270449675,81.1490101990147,0.981154904465178,0.329432542305105,0.699205929676019,"Not-Significant","NO"
"4806","TMPRSS11B",-0.00746825446628402,0.289067422791328,81.1658875485613,-0.025835683572255,0.979451814879202,0.996471600001818,"Not-Significant","NO"
"4807","TMPRSS11D",0.148699505487627,0.103319826124297,82.9203845554962,1.43921559942172,0.153853787323672,0.539405374585443,"Not-Significant","NO"
"4808","TMPRSS15",0.300491941251887,0.192474224072756,82.3933245462441,1.56120614435261,0.122308110484134,0.494218490295274,"Not-Significant","NO"
"4809","TMPRSS4",-0.131805203033649,0.518780979979626,73.4002665396857,-0.254067146098583,0.800154065579011,0.935929165927012,"Not-Significant","NO"
"4810","TMPRSS5",0.105604868477177,0.111662955834972,86.0194280114333,0.945746668512443,0.346926898982881,0.710482686823078,"Not-Significant","NO"
"4811","TMSB10",-0.247279159619029,0.201672540568451,77.9348907270917,-1.22614193742999,0.223837225807267,0.618387436279837,"Not-Significant","NO"
"4812","TMX2",-0.00936175568155613,0.172235863480109,85.7327209545639,-0.0543542761211129,0.956779370109275,0.990622845972042,"Not-Significant","NO"
"4813","TNC",0.0311318623662994,0.117325083390747,84.1348336619535,0.265347029523225,0.791391204742498,0.93090377502792,"Not-Significant","NO"
"4814","TNF",0.0311388283895245,0.154817855688023,74.1844211153568,0.201132022215015,0.841145797514377,0.954610203615543,"Not-Significant","NO"
"4815","TNFAIP2",0.0436670655546301,0.135359351147224,78.1264700537238,0.322601025969278,0.747859166804752,0.919572870280977,"Not-Significant","NO"
"4816","TNFAIP6",-0.0202184019127438,0.138861895831796,82.788028345486,-0.145600791287154,0.884590465452106,0.96974757381199,"Not-Significant","NO"
"4817","TNFAIP8",-0.150955562126493,0.137974312848593,75.7423655878297,-1.09408453653358,0.277385140092124,0.659598955210087,"Not-Significant","NO"
"4818","TNFAIP8L2",-0.0580779521116389,0.227999405429092,83.3612737838322,-0.254728524411443,0.799560138589104,0.935929165927012,"Not-Significant","NO"
"4819","TNFRSF10A",0.0269836419391568,0.0832241204858859,75.6911350747135,0.324228622442854,0.746659246935747,0.918885177762041,"Not-Significant","NO"
"4820","TNFRSF10B",-0.151602818908249,0.192724263226219,86.2433813359552,-0.786630683497789,0.433654325788467,0.772418670651402,"Not-Significant","NO"
"4821","TNFRSF10C",-0.137519674800113,0.116359079560763,85.0539826910951,-1.1818559868231,0.240556628201926,0.630229941752796,"Not-Significant","NO"
"4822","TNFRSF11A",-0.0179629046841954,0.0941843303015254,79.8391987501,-0.190720734825933,0.849228533036169,0.957890731962023,"Not-Significant","NO"
"4823","TNFRSF11B",-0.0170331458850326,0.0972284877437674,82.1343383997886,-0.175186781984321,0.861364026485722,0.962156148497018,"Not-Significant","NO"
"4824","TNFRSF12A",0.506112476913926,0.0953627424311062,87.3323069286864,5.30723492227126,8.34328926066869e-07,0.000116323017113218,"Significant","UP"
"4825","TNFRSF13B",0.0334206127978379,0.0890385019659572,81.7917669872325,0.375350124495759,0.708371727757296,0.907333392386169,"Not-Significant","NO"
"4826","TNFRSF13C",0.0483084343042924,0.118318102903841,84.2039129961259,0.408292840391072,0.68409510697207,0.895302680737,"Not-Significant","NO"
"4827","TNFRSF14",0.0284926591748561,0.0677808975755894,77.4561291925526,0.420364146743278,0.67538338069192,0.88963649363073,"Not-Significant","NO"
"4828","TNFRSF17",0.0517852844264977,0.0971993002672603,81.6105758284374,0.532774251297162,0.59563761832184,0.849569671098008,"Not-Significant","NO"
"4829","TNFRSF19",0.0424016035010721,0.0768339019477621,81.0337153453285,0.551860603538008,0.582562634127779,0.844991154628666,"Not-Significant","NO"
"4830","TNFRSF1A",-0.00492083243039764,0.0749035706465437,77.4720447848454,-0.0656955654840296,0.947789437822503,0.987592040729154,"Not-Significant","NO"
"4831","TNFRSF1B",0.0273052998621224,0.0786248369438885,79.7096606485998,0.34728593309019,0.72929181133045,0.911562467576505,"Not-Significant","NO"
"4832","TNFRSF21",0.0349379634282384,0.0671825646765085,76.5304379548961,0.520045097957611,0.60453325183949,0.854996574545013,"Not-Significant","NO"
"4833","TNFRSF4",0.148929040289908,0.0744063698569667,77.294688318278,2.0015630459623,0.0488410831195444,0.339580129091006,"Not-Significant","NO"
"4834","TNFRSF6B",-0.121736534674417,0.126652940166608,83.5684525399719,-0.961182065842899,0.339233534870634,0.706469837949929,"Not-Significant","NO"
"4835","TNFRSF8",0.217926507939608,0.102747440885476,84.7673928819845,2.12099207592442,0.0368434835456548,0.301695171290385,"Not-Significant","NO"
"4836","TNFRSF9",0.121074557573099,0.103499114919973,79.703727541902,1.16981249227798,0.245562689935879,0.632668566024742,"Not-Significant","NO"
"4837","TNFSF10",0.00178756877450377,0.059438754059845,83.755357891164,0.0300741292912026,0.976079481325,0.996230660946446,"Not-Significant","NO"
"4838","TNFSF11",-0.271209065233153,0.178932860115321,82.8021578760613,-1.51570295729002,0.133402878586296,0.507280536112395,"Not-Significant","NO"
"4839","TNFSF12",0.0110509212542445,0.0682871565960338,72.4292892856663,0.161830156725055,0.871890202205244,0.964978976237793,"Not-Significant","NO"
"4840","TNFSF13",0.0803893313640444,0.0730285133898484,75.017830510738,1.1007937534604,0.274506067302693,0.656638185912316,"Not-Significant","NO"
"4841","TNFSF13B",0.0935557423546692,0.0771061677577597,81.1188933925062,1.21333668985584,0.228522356182901,0.621003328745936,"Not-Significant","NO"
"4842","TNFSF14",-0.0602528187444447,0.171318873972581,78.0805793277853,-0.351699829372495,0.726010757838659,0.911325061644719,"Not-Significant","NO"
"4843","TNFSF15",0.0836445008799582,0.0945392686227235,70.1784651855417,0.884759339674576,0.379307793344185,0.731828552170287,"Not-Significant","NO"
"4844","TNFSF8",0.0951817818647115,0.0846602986162957,67.2705944027992,1.12427883459403,0.264890600860767,0.648684408124798,"Not-Significant","NO"
"4845","TNFSF9",-0.140663937007625,0.134864697365834,95.7903239310908,-1.04300042750298,0.299573230100848,0.677455482495111,"Not-Significant","NO"
"4846","TNIP1",0.619101739499471,0.228503732940796,89.2887114689538,2.70937254079729,0.00808116838194774,0.145625952678773,"Not-Significant","NO"
"4847","TNKS1BP1",-0.225119858746994,0.186610951512568,80.5431493087969,-1.20635931022426,0.231210510234566,0.623112572622232,"Not-Significant","NO"
"4848","TNN",0.0141475317742181,0.122795050266761,86.4274083800028,0.115212557374942,0.90854390291094,0.977397585221606,"Not-Significant","NO"
"4849","TNNC1",2.33908675084947,0.252962351295239,81.7814943922124,9.24677818209973,2.37866984226481e-14,1.05018273535991e-11,"Significant","UP"
"4850","TNNI3",0.866299667442369,0.219034107772046,245.000000003329,3.95509026541175,0.000100202095256568,0.00672804857724021,"Significant","UP"
"4851","TNNT2",0.020813272674328,0.0813008337264987,242.999999995438,0.256003188655423,0.798164956420206,0.935785936692051,"Not-Significant","NO"
"4852","TNR",-0.128405798994668,0.129271470330365,86.3762050665477,-0.993303461827389,0.32333659481375,0.696386883916122,"Not-Significant","NO"
"4853","TNRC18",0.461971254479777,0.279843067718856,85.4628534657045,1.65082257797394,0.102445160966096,0.461525903740116,"Not-Significant","NO"
